source_section,target_section,source_metric,target_metric,lag_quarters,timing,observations,corr,r_squared,beta_target_per_1_source
NAND,AI Software,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,21,0.3106625590474001,0.09651122559387934,0.22143978285707866
NAND,AI Software,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,20,-0.07278603130732439,0.005297806353470806,-0.06076613399540551
NAND,AI Software,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,19,0.059361314961222725,0.003523765713925485,0.04967004773969576
NAND,AI Software,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,18,0.1148846184437761,0.013198475554972017,0.09784227791058385
NAND,AI Software,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,17,0.19931917577297653,0.03972813383081871,0.17538964801366666
NAND,AI Software,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,16,0.17247813898636716,0.029748708428200585,0.15853737584144903
NAND,AI Software,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,15,0.12547535075284405,0.01574406364654924,0.11773177365332929
NAND,CPU,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,22,0.2937870378212835,0.08631082359180427,0.13740577251462083
NAND,CPU,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,23,0.6196631141527398,0.3839823750414714,0.2511926209321329
NAND,CPU,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,24,0.35699709289549214,0.12744692433583266,0.13121401802810412
NAND,CPU,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,25,0.44572170919059634,0.19866784204378654,0.15238444850941543
NAND,CPU,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,25,0.435285389814936,0.18947337058634076,0.14862952936103033
NAND,CPU,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,25,0.19759014420636076,0.03904186508749044,0.06614538371549174
NAND,CPU,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,25,0.35763981621283886,0.12790623814075316,0.11984746138066037
NAND,CPU,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,25,-0.01409355539481337,0.00019862830366667306,-0.08037436276238658
NAND,CPU,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,25,0.20162841194422543,0.040654016503150266,1.4982119942091292
NAND,CPU,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,24,0.46928311335936834,0.22022664048426177,3.482129689690099
NAND,CPU,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,23,0.20825904925604774,0.043371831597032916,1.605212852761716
NAND,CPU,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,22,0.3675811021886021,0.13511586668618755,3.0574715490489743
NAND,CPU,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,21,0.4257323858775929,0.18124806438502764,3.539004514613719
NAND,CPU,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,20,0.2424266587404224,0.05877068486804522,2.3591617446855686
NAND,CPU,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,19,0.3306413451233296,0.10932369910496476,3.2294664348489435
NAND,CPU,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,18,0.3928237710009258,0.1543105150633878,3.8956460502754506
NAND,CPU,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,17,0.34507801562289747,0.11907883686623667,3.519575335994818
NAND,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,22,0.198246002405231,0.03930147746965485,0.09508758660482783
NAND,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,23,0.10095064634124831,0.01019103299671579,0.04423360182249243
NAND,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,24,-0.07999124550177247,0.006398599356924835,-0.03436526817892811
NAND,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,25,-0.3155807205156309,0.09959119116116474,-0.13815252569525657
NAND,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,25,-0.37010112418938423,0.136974842126246,-0.160618130466248
NAND,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,25,-0.3838582499565772,0.1473471560597261,-0.16606690034674274
NAND,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,25,-0.22551517034772212,0.05085709205696212,-0.09619399965495468
NAND,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,25,-0.04075485019877788,0.0016609578147248252,-0.6562030361565885
NAND,Cooling,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,25,0.24998390466680115,0.06249195259246033,4.321929368775785
NAND,Cooling,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,24,0.44674194046252236,0.19957836136821988,7.715496774356626
NAND,Cooling,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,23,0.09374897103611192,0.008788869570329752,1.6831362521238313
NAND,Cooling,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,22,0.47107488563951594,0.22191154788028303,9.146238205250992
NAND,Cooling,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,21,0.28937740663999434,0.08373928347368864,5.613648171296243
NAND,Cooling,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,20,0.22090105437773042,0.04879727582519301,5.0201336043909945
NAND,Cooling,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,19,0.17978563617738577,0.03232287497570732,1.6737350201952712
NAND,Cooling,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,18,0.24706410121224168,0.0610406701078128,5.369166131989406
NAND,Cooling,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,18,0.3464152068464688,0.12000349553448178,8.033930700314105
NAND,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,20,-0.3719878399603266,0.13837495307834954,-0.36044770780316676
NAND,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,21,-0.20682904352926773,0.04277825324723172,-0.19177959784046666
NAND,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,22,-0.15899333233203797,0.02527887972604587,-0.15155801749688616
NAND,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,23,0.12175114349827555,0.014823340943137685,0.11786668535711654
NAND,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,23,0.049531926519353425,0.002453411744718627,0.05125237552208421
NAND,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,23,0.29322194297711823,0.08597910784327638,0.3200926929322124
NAND,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,23,0.05699413997148647,0.0032483319910893912,0.06571866046973361
NAND,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,23,0.09545486643536935,0.009111631526194203,0.11503451555625063
NAND,DRAM,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,23,0.10368677893568021,0.010750948126056616,0.12499453200840717
NAND,DRAM,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,22,-0.05805486835710444,0.0033703677399607264,-0.07487390295003186
NAND,DRAM,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,21,-0.23278440702090902,0.05418858015207624,-0.29852753188679265
NAND,DRAM,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,20,-0.4010273884995044,0.16082296632673246,-0.6001408868755435
NAND,DRAM,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,19,-0.508364580885688,0.25843454709908126,-0.76396730518336
NAND,DRAM,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,18,-0.41636654503718945,0.1733610998262059,-0.6357024079474657
NAND,DRAM,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,17,-0.24490662034195182,0.05997925268731693,-0.3775865200111598
NAND,DRAM,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,16,-0.15038426800990304,0.022615428064874345,-0.23603074768620882
NAND,DRAM,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,15,-0.027120650742395218,0.0007355296966909823,-0.041518835389807086
NAND,Energy,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,21,-0.013561652803208096,0.00018391842675476202,-0.07729541043860576
NAND,Energy,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,22,-0.03689491758188123,0.0013612349433738088,-0.1889054660329859
NAND,Energy,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,23,0.02901213702622496,0.0008417040948284532,0.13758977612052395
NAND,Energy,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,23,0.031134949464845994,0.0009693850781785138,0.14828567084217734
NAND,Energy,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,23,-0.40041176137983303,0.16032957865130035,-1.9118565385404758
NAND,Energy,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,23,-0.4031868243288819,0.1625596153124087,-1.9307747706765777
NAND,Energy,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,23,-0.3523850154827934,0.12417519913680854,-1.695277545681653
NAND,Energy,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,23,-0.44356688660891824,0.19675158289592892,-2.12650969674861
NAND,Energy,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,23,0.49720353111893045,0.24721135135713324,0.5402508804847662
NAND,Energy,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,22,-0.06574397135159625,0.0043222697690795085,-0.07689540031118888
NAND,Energy,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,21,0.35995592732801024,0.1295682696185678,0.42161322040640886
NAND,Energy,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,20,-0.01640257801506787,0.00026904456554038787,-0.017726561134941875
NAND,Energy,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,19,0.037927464828710275,0.001438492588333055,0.051342674335288406
NAND,Energy,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,18,-0.06426569238047809,0.00413007921714224,-0.07412906522983054
NAND,Energy,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,18,0.02979373921226424,0.0008876668962484118,0.04137068164733639
NAND,Energy,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,17,0.016754722683616448,0.00028072073220489154,0.023966359077408895
NAND,Energy,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,16,0.043595799036410816,0.0019005936936231183,0.06482304143421937
NAND,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,22,-0.047848146884338125,0.0022894451602651963,-1.2119011573280312
NAND,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,23,-0.04776654702189757,0.002281643014395151,-1.078474718589002
NAND,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,24,0.08798720693667868,0.007741748584517916,1.7951920895071027
NAND,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,25,0.09100180617406697,0.008281328726942453,1.7184178150871081
NAND,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,25,0.02226757958391232,0.0004958451005258687,0.4206161467461445
NAND,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,25,0.14911309986609625,0.022234716551676394,2.8193481468102983
NAND,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,25,-0.36170753527098515,0.13083234107181096,-6.832139720643062
NAND,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,25,-0.34963203699666234,0.12224256129443546,-6.599732331055154
NAND,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,25,-0.37837407820926344,0.14316694306070982,-6.934258631917841
NAND,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,24,-0.33321087050146414,0.1110294842203435,-6.2716161312370735
NAND,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,23,0.17544737174698757,0.030781780252925654,0.9661277200563088
NAND,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,22,0.07006223501407836,0.0049087167751679485,0.4169183530393087
NAND,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,21,0.057440939464426875,0.003299461526555953,0.34070576943836
NAND,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,20,0.02664777734285929,0.000710104037314605,0.18640810689349235
NAND,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,19,0.054873435266316294,0.003011093897926605,0.3869933005972539
NAND,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,18,0.1476390358254966,0.021797284899482267,1.0560525701554055
NAND,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,18,0.2032430049628152,0.04130771906631492,1.4571068953651634
NAND,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,22,-0.02499200863963351,0.000624600495843516,-0.003451571895020247
NAND,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,23,-0.18410549220487868,0.033894832260000646,-0.02318896526607031
NAND,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,24,0.017647540616033408,0.0003114356897945488,0.0030501540220428253
NAND,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,25,-0.13723537877109146,0.01883354918644494,-0.03159826853789529
NAND,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,25,-0.3666584059810746,0.1344383866765825,-0.0927634122776438
NAND,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,25,-0.18011679782446482,0.03244206085853914,-0.050271846323199317
NAND,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,25,-0.23511550280473267,0.05527929965912226,-0.1033527623815635
NAND,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,25,-0.03398375901339313,0.0011548958766803786,-0.10419316733214203
NAND,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,25,0.02956563100565087,0.0008741265367623041,0.4455284274941448
NAND,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,24,0.33967759934161096,0.11538087149447998,5.11486931933538
NAND,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,23,0.3691515093675952,0.13627283686837374,5.780731591261079
NAND,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,22,0.040561702694780565,0.001645251725499769,0.6866349136772724
NAND,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,21,0.5321031229592081,0.2831337334629422,9.01040801198719
NAND,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,20,0.15776001660668756,0.024888222839742336,3.1311394926317044
NAND,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,19,0.24307791026632314,0.05908687045944264,4.850890087601147
NAND,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,18,0.30747808209893157,0.0945427709712373,6.239902068822419
NAND,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,17,0.32249890169185724,0.1040055415924542,6.748033267648895
NAND,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,0,,,
NAND,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,0,,,
NAND,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,0,,,
NAND,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,0,,,
NAND,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,0,,,
NAND,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,0,,,
NAND,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,1,,,
NAND,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,2,,,
NAND,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,3,,,
NAND,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,3,,,
NAND,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,3,,,
NAND,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,3,,,
NAND,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,3,,,
NAND,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,2,,,
NAND,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,1,,,
NAND,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,0,,,
NAND,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,0,,,
NAND,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,20,0.15123763858190176,0.02287282332382994,0.06359378339971135
NAND,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,21,0.10061173019135002,0.010122720252097012,0.03661058484333605
NAND,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,22,0.26303039003128936,0.06918498608001221,0.08895193138464956
NAND,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,23,-0.058349526695094675,0.0034046672655415663,-0.025837698586904136
NAND,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,23,-0.07749531505534991,0.006005523855527943,-0.04269509435724393
NAND,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,23,-0.4188126504067626,0.17540403614073713,-0.26043731712515894
NAND,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,23,-0.41306911089718534,0.1706260903773912,-0.28705944833493585
NAND,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,23,-0.38880931666465696,0.15117268472523748,-0.2952421882551661
NAND,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,23,-0.4058716858222563,0.16473182535220032,-0.28991962001964167
NAND,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,22,-0.5777850385441876,0.33383555076550836,-0.43162648500356815
NAND,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,21,-0.5136338184916487,0.2638196994983119,-0.38362358242745825
NAND,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,20,-0.6572753119560004,0.43201083570685767,-0.5740603314275149
NAND,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,19,-0.49064989734056297,0.240737321760305,-0.4102988537121802
NAND,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,18,-0.3541990354993024,0.12545695674863605,-0.31036656530116447
NAND,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,18,-0.25558396685945317,0.06532316411561406,-0.21888332877825506
NAND,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,17,-0.2039678354729017,0.041602877907500696,-0.1753492811783532
NAND,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,16,-0.21487693129582575,0.046172095603111016,-0.19177985244300816
NAND,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,21,-0.44364673680455713,0.196822427077332,-0.05882563809793129
NAND,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,22,-0.3135463339897427,0.09831130355840727,-0.04185185538325978
NAND,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,23,0.049689889745462734,0.0024690851429162424,0.006209530589080052
NAND,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,24,-0.24393771627777366,0.0595056094228156,-0.028365076668221106
NAND,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,24,0.09118259987441187,0.008314266519857096,0.01084155422509265
NAND,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,24,0.23533901117033518,0.055384450178631146,0.02789074861107889
NAND,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,24,-0.16164855404776263,0.026130255025732435,-0.024855212591554262
NAND,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,24,0.07552607194517914,0.005704187543468376,0.012761658015047538
NAND,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,24,0.3193941225272383,0.10201260550494452,0.05426018099113557
NAND,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,23,-0.24886362760363276,0.0619331051440396,-0.04358914702449643
NAND,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,22,0.059994396268026794,0.0035993275835650273,0.011359748779999615
